(28, 44, 139)
(28, 44, 141)
(28, 44, 147)
(28, 44, 152)
(28, 48, 56)
(28, 48, 59)
(28, 53, 70)
(28, 53, 85)
(28, 68, 70)
(28, 70, 85)
(28, 70, 131)
(28, 74, 118)
(29, 34, 56)
(29, 35, 51)
(29, 37, 152)
(29, 38, 76)
(29, 43, 152)
(29, 47, 70)
(29, 48, 59)
(29, 51, 124)
(29, 51, 149)
(29, 53, 68)
(29, 53, 71)
(29, 53, 85)
(29, 57, 152)
(29, 62, 76)
(29, 65, 152)
(29, 68, 70)
(29, 70, 71)
(29, 70, 85)
(29, 70, 131)
(29, 72, 152)
(29, 74, 118)
(29, 74, 152)
(29, 81, 152)
(29, 84, 152)
(29, 92, 114)
(29, 94, 103)
(29, 96, 155)
(29, 107, 152)
(29, 137, 152)
(29, 143, 152)
(29, 146, 152)
(29, 149, 152)
(30, 31, 69)
(30, 32, 51)
(30, 32, 69)
(30, 33, 69)
(30, 33, 80)
(30, 34, 56)
(30, 35, 67)
(30, 35, 69)
(30, 35, 95)
(30, 36, 69)
(30, 37, 69)
(30, 37, 72)
(30, 37, 103)
(30, 37, 112)
(30, 37, 114)
(30, 37, 122)
(30, 37, 126)
(30, 37, 132)
(30, 37, 135)
(30, 38, 51)
(30, 39, 51)
(30, 39, 69)
(30, 40, 69)
(30, 41, 69)
(30, 42, 67)
(30, 42, 80)
(30, 42, 155)
(30, 43, 69)
(30, 44, 61)
(30, 44, 67)
(30, 44, 69)
(30, 44, 69)
(30, 44, 80)
(30, 44, 104)
(30, 45, 67)
(30, 45, 69)
(30, 45, 155)
(30, 46, 69)
(30, 48, 56)
(30, 48, 59)
(30, 48, 69)
(30, 49, 69)
(30, 50, 69)
(30, 51, 55)
(30, 51, 65)
(30, 51, 69)
(30, 51, 82)
(30, 51, 86)
(30, 51, 91)
(30, 51, 93)
(30, 51, 98)
(30, 51, 104)
(30, 51, 110)
(30, 51, 115)
(30, 51, 117)
(30, 51, 136)
(30, 51, 148)
(30, 51, 155)
(30, 51, 159)
(30, 52, 69)
(30, 52, 80)
(30, 52, 155)
(30, 53, 85)
(30, 55, 69)
(30, 56, 69)
(30, 57, 67)
(30, 57, 80)
(30, 57, 95)
(30, 58, 69)
(30, 58, 80)
(30, 58, 95)
(30, 58, 124)
(30, 58, 155)
(30, 59, 69)
(30, 60, 69)
(30, 61, 80)
(30, 62, 69)
(30, 63, 80)
(30, 63, 155)
(30, 65, 69)
(30, 65, 80)
(30, 66, 69)
(30, 66, 80)
(30, 67, 69)
(30, 67, 76)
(30, 67, 80)
(30, 67, 81)
(30, 67, 84)
(30, 67, 86)
(30, 67, 113)
(30, 67, 119)
(30, 67, 121)
(30, 67, 123)
(30, 67, 137)
(30, 67, 138)
(30, 67, 146)
(30, 67, 149)
(30, 68, 70)
(30, 69, 70)
(30, 69, 71)
(30, 69, 72)
(30, 69, 73)
(30, 69, 74)
(30, 69, 75)
(30, 69, 76)
(30, 69, 77)
(30, 69, 78)
(30, 69, 79)
(30, 69, 80)
(30, 69, 81)
(30, 69, 82)
(30, 69, 83)
(30, 69, 84)
(30, 69, 85)
(30, 69, 86)
(30, 69, 87)
(30, 69, 88)
(30, 69, 89)
(30, 69, 90)
(30, 69, 91)
(30, 69, 92)
(30, 69, 93)
(30, 69, 94)
(30, 69, 95)
(30, 69, 96)
(30, 69, 97)
(30, 69, 98)
(30, 69, 99)
(30, 69, 100)
(30, 69, 102)
(30, 69, 103)
(30, 69, 104)
(30, 69, 105)
(30, 69, 106)
(30, 69, 107)
(30, 69, 108)
(30, 69, 109)
(30, 69, 110)
(30, 69, 111)
(30, 69, 113)
(30, 69, 114)
(30, 69, 115)
(30, 69, 116)
(30, 69, 117)
(30, 69, 118)
(30, 69, 119)
(30, 69, 120)
(30, 69, 122)
(30, 69, 123)
(30, 69, 124)
(30, 69, 125)
(30, 69, 126)
(30, 69, 127)
(30, 69, 128)
(30, 69, 130)
(30, 69, 132)
(30, 69, 133)
(30, 69, 134)
(30, 69, 135)
(30, 69, 136)
(30, 69, 137)
(30, 69, 138)
(30, 69, 139)
(30, 69, 140)
(30, 69, 141)
(30, 69, 143)
(30, 69, 144)
(30, 69, 145)
(30, 69, 146)
(30, 69, 147)
(30, 69, 148)
(30, 69, 149)
(30, 69, 150)
(30, 69, 151)
(30, 69, 152)
(30, 69, 153)
(30, 69, 154)
(30, 69, 155)
(30, 69, 156)
(30, 69, 157)
(30, 69, 158)
(30, 70, 85)
(30, 70, 131)
(30, 71, 80)
(30, 72, 80)
(30, 72, 95)
(30, 72, 155)
(30, 74, 80)
(30, 76, 80)
(30, 79, 155)
(30, 80, 81)
(30, 80, 88)
(30, 80, 89)
(30, 80, 92)
(30, 80, 94)
(30, 80, 95)
(30, 80, 96)
(30, 80, 97)
(30, 80, 99)
(30, 80, 102)
(30, 80, 103)
(30, 80, 107)
(30, 80, 112)
(30, 80, 114)
(30, 80, 118)
(30, 80, 121)
(30, 80, 122)
(30, 80, 123)
(30, 80, 126)
(30, 80, 128)
(30, 80, 130)
(30, 80, 132)
(30, 80, 134)
(30, 80, 135)
(30, 80, 137)
(30, 80, 138)
(30, 80, 140)
(30, 80, 143)
(30, 80, 144)
(30, 80, 145)
(30, 80, 146)
(30, 80, 148)
(30, 80, 151)
(30, 80, 154)
(30, 80, 155)
(30, 81, 95)
(30, 81, 144)
(30, 84, 144)
(30, 86, 101)
(30, 86, 155)
(30, 88, 155)
(30, 89, 155)
(30, 92, 114)
(30, 92, 155)
(30, 93, 124)
(30, 93, 155)
(30, 94, 95)
(30, 94, 124)
(30, 94, 155)
(30, 95, 99)
(30, 95, 111)
(30, 95, 137)
(30, 95, 143)
(30, 95, 145)
(30, 95, 146)
(30, 96, 155)
(30, 97, 155)
(30, 101, 110)
(30, 101, 118)
(30, 101, 151)
(30, 102, 155)
(30, 103, 155)
(30, 104, 123)
(30, 104, 126)
(30, 104, 155)
(30, 105, 155)
(30, 109, 155)
(30, 110, 155)
(30, 112, 155)
(30, 113, 155)
(30, 114, 155)
(30, 116, 144)
(30, 118, 155)
(30, 119, 155)
(30, 122, 155)
(30, 123, 155)
(30, 126, 146)
(30, 126, 155)
(30, 128, 155)
(30, 130, 155)
(30, 133, 155)
(30, 135, 146)
(30, 135, 155)
(30, 137, 144)
(30, 137, 155)
(30, 140, 155)
(30, 142, 155)
(30, 143, 155)
(30, 144, 146)
(30, 145, 155)
(30, 146, 155)
(30, 148, 155)
(31, 34, 56)
(31, 36, 75)
(31, 48, 56)
(31, 53, 68)
(31, 53, 70)
(31, 53, 81)
(31, 53, 85)
(31, 53, 137)
(31, 54, 70)
(31, 56, 100)
(31, 62, 70)
(31, 68, 70)
(31, 70, 71)
(31, 70, 72)
(31, 70, 81)
(31, 70, 85)
(31, 70, 86)
(31, 70, 90)
(31, 70, 94)
(31, 70, 99)
(31, 70, 119)
(31, 70, 130)
(31, 70, 131)
(31, 70, 137)
(31, 70, 143)
(31, 70, 145)
(31, 70, 147)
(31, 75, 79)
(32, 34, 56)
(32, 36, 158)
(32, 41, 56)
(32, 48, 56)
(32, 48, 59)
(32, 48, 91)
(32, 50, 91)
(32, 51, 57)
(32, 52, 91)
(32, 68, 70)
(32, 70, 85)
(32, 70, 131)
(32, 75, 94)
(32, 91, 99)
(32, 91, 137)
(32, 92, 114)
(33, 34, 56)
(33, 40, 152)
(33, 41, 123)
(33, 43, 123)
(33, 44, 69)
(33, 44, 146)
(33, 46, 123)
(33, 48, 123)
(33, 49, 123)
(33, 51, 105)
(33, 53, 85)
(33, 56, 75)
(33, 59, 123)
(33, 68, 70)
(33, 70, 85)
(33, 70, 131)
(33, 75, 120)
(33, 75, 150)
(33, 90, 123)
(33, 106, 123)
(33, 108, 123)
(33, 123, 156)
(34, 35, 56)
(34, 36, 56)
(34, 36, 152)
(34, 37, 56)
(34, 38, 56)
(34, 39, 56)
(34, 40, 56)
(34, 40, 152)
(34, 41, 56)
(34, 42, 56)
(34, 43, 56)
(34, 44, 56)
(34, 45, 56)
(34, 46, 48)
(34, 46, 56)
(34, 46, 75)
(34, 47, 56)
(34, 48, 56)
(34, 48, 75)
(34, 49, 56)
(34, 50, 56)
(34, 51, 56)
(34, 52, 56)
(34, 53, 56)
(34, 53, 70)
(34, 54, 56)
(34, 55, 56)
(34, 56, 57)
(34, 56, 58)
(34, 56, 59)
(34, 56, 60)
(34, 56, 61)
(34, 56, 62)
(34, 56, 63)
(34, 56, 64)
(34, 56, 65)
(34, 56, 66)
(34, 56, 67)
(34, 56, 68)
(34, 56, 69)
(34, 56, 70)
(34, 56, 71)
(34, 56, 72)
(34, 56, 73)
(34, 56, 74)
(34, 56, 75)
(34, 56, 76)
(34, 56, 77)
(34, 56, 78)
(34, 56, 79)
(34, 56, 80)
(34, 56, 81)
(34, 56, 82)
(34, 56, 83)
(34, 56, 84)
(34, 56, 85)
(34, 56, 86)
(34, 56, 87)
(34, 56, 88)
(34, 56, 89)
(34, 56, 90)
(34, 56, 91)
(34, 56, 92)
(34, 56, 93)
(34, 56, 94)
(34, 56, 95)
(34, 56, 96)
(34, 56, 97)
(34, 56, 98)
(34, 56, 99)
(34, 56, 100)
(34, 56, 101)
(34, 56, 102)
(34, 56, 103)
(34, 56, 104)
(34, 56, 105)
(34, 56, 106)
(34, 56, 107)
(34, 56, 108)
(34, 56, 109)
(34, 56, 110)
(34, 56, 111)
(34, 56, 112)
(34, 56, 113)
(34, 56, 114)
(34, 56, 115)
(34, 56, 116)
(34, 56, 117)
(34, 56, 118)
(34, 56, 119)
(34, 56, 120)
(34, 56, 121)
(34, 56, 122)
(34, 56, 123)
(34, 56, 124)
(34, 56, 125)
(34, 56, 126)
(34, 56, 127)
(34, 56, 128)
(34, 56, 129)
(34, 56, 130)
(34, 56, 131)
(34, 56, 132)
(34, 56, 133)
(34, 56, 134)
(34, 56, 135)
(34, 56, 136)
(34, 56, 137)
(34, 56, 138)
(34, 56, 139)
(34, 56, 140)
(34, 56, 141)
(34, 56, 142)
(34, 56, 143)
(34, 56, 144)
(34, 56, 145)
(34, 56, 146)
(34, 56, 147)
(34, 56, 148)
(34, 56, 149)
(34, 56, 150)
(34, 56, 151)
(34, 56, 152)
(34, 56, 153)
(34, 56, 154)
(34, 56, 155)
(34, 56, 156)
(34, 56, 157)
(34, 56, 158)
(34, 56, 159)
(34, 58, 75)
(34, 68, 70)
(34, 70, 85)
(34, 70, 108)
(34, 70, 131)
(34, 75, 127)
(34, 75, 147)
(34, 103, 152)
(34, 122, 152)
(35, 38, 51)
(35, 51, 55)
(35, 51, 86)
(35, 51, 117)
(35, 51, 136)
(35, 53, 70)
(35, 68, 70)
(35, 70, 85)
(35, 70, 131)
(36, 40, 152)
(36, 41, 56)
(36, 42, 75)
(36, 47, 75)
(36, 48, 56)
(36, 52, 75)
(36, 53, 70)
(36, 53, 75)
(36, 53, 85)
(36, 53, 158)
(36, 54, 75)
(36, 54, 152)
(36, 55, 158)
(36, 56, 73)
(36, 58, 75)
(36, 63, 75)
(36, 68, 70)
(36, 70, 85)
(36, 70, 130)
(36, 70, 131)
(36, 75, 79)
(36, 75, 85)
(36, 75, 89)
(36, 75, 108)
(36, 75, 109)
(36, 78, 152)
(36, 80, 152)
(36, 81, 152)
(36, 85, 158)
(36, 89, 127)
(36, 99, 152)
(36, 108, 158)
(36, 124, 152)
(36, 137, 152)
(36, 141, 158)
(37, 48, 56)
(37, 48, 59)
(37, 53, 85)
(37, 68, 70)
(37, 70, 85)
(37, 70, 131)
(37, 76, 146)
(37, 92, 114)
(38, 48, 59)
(38, 51, 57)
(38, 53, 70)
(38, 53, 85)
(38, 56, 100)
(38, 68, 70)
(38, 70, 85)
(38, 70, 131)
(38, 96, 155)
(38, 112, 123)
(39, 48, 56)
(39, 48, 59)
(39, 51, 124)
(39, 51, 136)
(39, 51, 149)
(39, 53, 85)
(39, 56, 73)
(39, 56, 100)
(39, 56, 106)
(39, 56, 127)
(39, 68, 70)
(39, 70, 85)
(39, 70, 131)
(39, 74, 118)
(39, 92, 114)
(40, 41, 152)
(40, 42, 152)
(40, 45, 152)
(40, 47, 53)
(40, 47, 152)
(40, 48, 59)
(40, 51, 149)
(40, 51, 152)
(40, 52, 152)
(40, 53, 85)
(40, 53, 152)
(40, 53, 158)
(40, 54, 152)
(40, 56, 73)
(40, 56, 100)
(40, 57, 152)
(40, 58, 152)
(40, 61, 152)
(40, 64, 152)
(40, 66, 152)
(40, 67, 152)
(40, 68, 70)
(40, 70, 85)
(40, 70, 131)
(40, 70, 152)
(40, 71, 152)
(40, 72, 152)
(40, 74, 152)
(40, 75, 79)
(40, 75, 147)
(40, 75, 152)
(40, 81, 152)
(40, 84, 152)
(40, 85, 123)
(40, 85, 152)
(40, 87, 152)
(40, 88, 152)
(40, 89, 152)
(40, 90, 152)
(40, 91, 152)
(40, 92, 152)
(40, 94, 152)
(40, 95, 152)
(40, 97, 152)
(40, 99, 152)
(40, 100, 152)
(40, 101, 118)
(40, 101, 152)
(40, 102, 152)
(40, 103, 152)
(40, 105, 152)
(40, 107, 152)
(40, 109, 152)
(40, 111, 152)
(40, 112, 152)
(40, 119, 152)
(40, 120, 152)
(40, 121, 152)
(40, 122, 152)
(40, 123, 152)
(40, 125, 152)
(40, 126, 152)
(40, 127, 152)
(40, 128, 152)
(40, 130, 152)
(40, 131, 152)
(40, 132, 152)
(40, 136, 152)
(40, 137, 152)
(40, 140, 152)
(40, 142, 152)
(40, 143, 152)
(40, 145, 152)
(40, 148, 152)
(40, 150, 152)
(40, 151, 152)
(40, 152, 153)
(40, 152, 154)
(40, 152, 155)
(40, 152, 157)
(40, 152, 159)
(41, 44, 146)
(41, 53, 70)
(41, 53, 85)
(41, 56, 64)
(41, 56, 75)
(41, 56, 98)
(41, 56, 127)
(41, 67, 97)
(41, 68, 70)
(41, 70, 85)
(41, 70, 131)
(41, 75, 120)
(41, 75, 127)
(41, 112, 123)
(41, 123, 145)
(42, 53, 70)
(42, 53, 85)
(42, 56, 73)
(42, 56, 106)
(42, 68, 70)
(42, 70, 85)
(42, 70, 131)
(42, 75, 87)
(42, 75, 127)
(43, 44, 146)
(43, 53, 85)
(43, 56, 75)
(43, 58, 75)
(43, 67, 97)
(43, 68, 70)
(43, 70, 85)
(43, 70, 131)
(43, 75, 120)
(43, 75, 147)
(43, 112, 123)
(43, 114, 123)
(44, 48, 59)
(44, 49, 146)
(44, 51, 66)
(44, 53, 70)
(44, 53, 85)
(44, 53, 158)
(44, 56, 127)
(44, 61, 69)
(44, 61, 93)
(44, 61, 110)
(44, 61, 146)
(44, 61, 148)
(44, 67, 69)
(44, 67, 151)
(44, 68, 70)
(44, 69, 107)
(44, 69, 124)
(44, 70, 85)
(44, 70, 131)
(44, 80, 148)
(44, 91, 148)
(44, 95, 152)
(44, 101, 118)
(44, 107, 146)
(44, 123, 145)
(44, 124, 148)
(44, 137, 148)
(45, 53, 85)
(45, 56, 73)
(45, 68, 70)
(45, 70, 85)
(45, 70, 131)
(45, 152, 153)
(46, 48, 59)
(46, 48, 64)
(46, 48, 82)
(46, 48, 89)
(46, 48, 117)
(46, 48, 128)
(46, 48, 133)
(46, 48, 141)
(46, 53, 70)
(46, 53, 85)
(46, 53, 85)
(46, 56, 75)
(46, 68, 70)
(46, 70, 85)
(46, 70, 130)
(46, 70, 131)
(46, 74, 118)
(46, 75, 87)
(46, 75, 94)
(46, 75, 120)
(46, 75, 125)
(46, 75, 127)
(46, 75, 150)
(46, 112, 123)
(46, 114, 123)
(46, 122, 123)
(46, 123, 145)
(47, 49, 56)
(47, 50, 70)
(47, 52, 75)
(47, 56, 73)
(47, 58, 75)
(47, 68, 70)
(47, 70, 85)
(47, 70, 131)
(47, 72, 123)
(47, 75, 120)
(47, 75, 127)
(47, 75, 147)
(47, 76, 138)
(48, 53, 70)
(48, 55, 59)
(48, 56, 64)
(48, 56, 65)
(48, 56, 67)
(48, 56, 69)
(48, 56, 75)
(48, 56, 77)
(48, 56, 80)
(48, 56, 83)
(48, 56, 91)
(48, 56, 93)
(48, 56, 95)
(48, 56, 98)
(48, 56, 102)
(48, 56, 104)
(48, 56, 107)
(48, 56, 110)
(48, 56, 118)
(48, 56, 120)
(48, 56, 125)
(48, 56, 127)
(48, 56, 128)
(48, 56, 133)
(48, 56, 134)
(48, 56, 139)
(48, 56, 144)
(48, 56, 148)
(48, 56, 149)
(48, 56, 151)
(48, 56, 154)
(48, 57, 59)
(48, 58, 59)
(48, 59, 62)
(48, 59, 64)
(48, 59, 65)
(48, 59, 67)
(48, 59, 69)
(48, 59, 76)
(48, 59, 77)
(48, 59, 80)
(48, 59, 82)
(48, 59, 84)
(48, 59, 88)
(48, 59, 89)
(48, 59, 91)
(48, 59, 93)
(48, 59, 95)
(48, 59, 98)
(48, 59, 102)
(48, 59, 104)
(48, 59, 106)
(48, 59, 110)
(48, 59, 113)
(48, 59, 115)
(48, 59, 116)
(48, 59, 117)
(48, 59, 118)
(48, 59, 120)
(48, 59, 123)
(48, 59, 125)
(48, 59, 127)
(48, 59, 128)
(48, 59, 133)
(48, 59, 136)
(48, 59, 139)
(48, 59, 141)
(48, 59, 144)
(48, 59, 146)
(48, 59, 147)
(48, 59, 148)
(48, 59, 149)
(48, 59, 150)
(48, 59, 153)
(48, 66, 152)
(48, 68, 70)
(48, 69, 152)
(48, 70, 85)
(48, 70, 130)
(48, 70, 131)
(48, 75, 94)
(48, 75, 120)
(48, 75, 127)
(48, 96, 152)
(48, 112, 123)
(48, 114, 123)
(48, 117, 141)
(48, 122, 123)
(48, 136, 147)
(48, 152, 155)
(49, 53, 85)
(49, 58, 75)
(49, 68, 70)
(49, 70, 85)
(49, 70, 131)
(49, 75, 127)
(49, 75, 147)
(50, 51, 57)
(50, 53, 85)
(50, 56, 106)
(50, 68, 70)
(50, 70, 71)
(50, 70, 85)
(50, 70, 131)
(50, 123, 145)
(51, 53, 70)
(51, 53, 85)
(51, 57, 136)
(51, 62, 111)
(51, 62, 124)
(51, 66, 82)
(51, 66, 86)
(51, 66, 117)
(51, 66, 136)
(51, 68, 70)
(51, 70, 85)
(51, 70, 131)
(51, 80, 82)
(51, 80, 86)
(51, 80, 115)
(51, 80, 117)
(51, 80, 136)
(51, 82, 149)
(51, 86, 149)
(51, 96, 147)
(51, 99, 111)
(51, 104, 111)
(51, 110, 111)
(51, 111, 123)
(51, 111, 145)
(51, 124, 136)
(51, 136, 149)
(51, 152, 155)
(52, 53, 70)
(52, 56, 75)
(52, 56, 91)
(52, 68, 70)
(52, 70, 85)
(52, 70, 120)
(52, 70, 131)
(52, 75, 85)
(52, 75, 120)
(52, 75, 127)
(52, 75, 147)
(52, 75, 150)
(52, 80, 91)
(52, 91, 98)
(52, 91, 110)
(52, 112, 123)
(52, 123, 145)
(53, 55, 70)
(53, 55, 85)
(53, 56, 70)
(53, 56, 131)
(53, 57, 85)
(53, 57, 131)
(53, 58, 70)
(53, 59, 70)
(53, 59, 85)
(53, 60, 70)
(53, 60, 85)
(53, 61, 85)
(53, 62, 85)
(53, 64, 70)
(53, 64, 85)
(53, 65, 70)
(53, 65, 85)
(53, 66, 70)
(53, 66, 85)
(53, 67, 85)
(53, 68, 70)
(53, 68, 78)
(53, 68, 81)
(53, 68, 85)
(53, 68, 99)
(53, 68, 137)
(53, 69, 85)
(53, 70, 73)
(53, 70, 74)
(53, 70, 75)
(53, 70, 78)
(53, 70, 79)
(53, 70, 83)
(53, 70, 85)
(53, 70, 85)
(53, 70, 87)
(53, 70, 89)
(53, 70, 90)
(53, 70, 96)
(53, 70, 100)
(53, 70, 101)
(53, 70, 105)
(53, 70, 106)
(53, 70, 108)
(53, 70, 109)
(53, 70, 115)
(53, 70, 117)
(53, 70, 127)
(53, 70, 129)
(53, 70, 130)
(53, 70, 131)
(53, 70, 134)
(53, 70, 141)
(53, 70, 142)
(53, 70, 147)
(53, 70, 153)
(53, 70, 154)
(53, 70, 155)
(53, 70, 156)
(53, 70, 157)
(53, 70, 158)
(53, 70, 159)
(53, 71, 85)
(53, 71, 131)
(53, 72, 85)
(53, 73, 85)
(53, 74, 85)
(53, 75, 108)
(53, 76, 85)
(53, 76, 85)
(53, 77, 85)
(53, 78, 85)
(53, 79, 85)
(53, 80, 85)
(53, 81, 85)
(53, 83, 85)
(53, 84, 85)
(53, 85, 87)
(53, 85, 88)
(53, 85, 93)
(53, 85, 96)
(53, 85, 97)
(53, 85, 97)
(53, 85, 99)
(53, 85, 101)
(53, 85, 102)
(53, 85, 104)
(53, 85, 107)
(53, 85, 109)
(53, 85, 110)
(53, 85, 111)
(53, 85, 112)
(53, 85, 113)
(53, 85, 116)
(53, 85, 117)
(53, 85, 118)
(53, 85, 119)
(53, 85, 121)
(53, 85, 124)
(53, 85, 126)
(53, 85, 129)
(53, 85, 130)
(53, 85, 131)
(53, 85, 132)
(53, 85, 134)
(53, 85, 136)
(53, 85, 137)
(53, 85, 138)
(53, 85, 139)
(53, 85, 141)
(53, 85, 143)
(53, 85, 144)
(53, 85, 146)
(53, 85, 147)
(53, 85, 149)
(53, 85, 151)
(53, 85, 152)
(53, 85, 153)
(53, 85, 155)
(53, 85, 156)
(53, 85, 157)
(53, 85, 158)
(53, 101, 131)
(53, 123, 131)
(53, 131, 146)
(53, 136, 158)
(54, 58, 75)
(54, 59, 75)
(54, 67, 152)
(54, 68, 70)
(54, 70, 85)
(54, 70, 131)
(54, 75, 108)
(54, 75, 127)
(54, 75, 147)
(54, 152, 155)
(55, 68, 70)
(55, 70, 71)
(55, 70, 72)
(55, 70, 85)
(55, 70, 130)
(55, 70, 131)
(55, 94, 120)
(55, 94, 127)
(55, 94, 150)
(55, 95, 152)
(55, 96, 155)
(55, 123, 145)
(55, 134, 157)
(56, 58, 75)
(56, 59, 75)
(56, 61, 75)
(56, 68, 70)
(56, 70, 85)
(56, 70, 131)
(56, 73, 75)
(56, 73, 85)
(56, 73, 87)
(56, 73, 119)
(56, 73, 125)
(56, 73, 127)
(56, 73, 132)
(56, 73, 135)
(56, 73, 138)
(56, 73, 140)
(56, 73, 158)
(56, 75, 79)
(56, 75, 94)
(56, 75, 97)
(56, 75, 100)
(56, 75, 106)
(56, 75, 107)
(56, 75, 108)
(56, 75, 112)
(56, 75, 114)
(56, 75, 120)
(56, 75, 122)
(56, 75, 123)
(56, 75, 123)
(56, 75, 126)
(56, 75, 127)
(56, 75, 141)
(56, 75, 143)
(56, 75, 147)
(56, 75, 156)
(56, 79, 123)
(56, 86, 106)
(56, 100, 158)
(56, 106, 123)
(56, 106, 136)
(56, 108, 123)
(56, 123, 145)
(56, 123, 147)
(57, 68, 70)
(57, 70, 85)
(57, 70, 131)
(57, 76, 80)
(57, 152, 155)
(58, 60, 75)
(58, 68, 70)
(58, 70, 85)
(58, 70, 131)
(58, 73, 75)
(58, 75, 87)
(58, 75, 100)
(58, 75, 108)
(58, 75, 120)
(58, 75, 127)
(58, 75, 129)
(58, 75, 131)
(58, 75, 141)
(58, 75, 147)
(58, 75, 150)
(58, 75, 153)
(59, 61, 123)
(59, 67, 77)
(59, 67, 151)
(59, 68, 70)
(59, 70, 85)
(59, 70, 130)
(59, 70, 131)
(59, 72, 123)
(59, 75, 97)
(59, 75, 120)
(59, 75, 127)
(59, 75, 147)
(59, 75, 150)
(59, 92, 123)
(59, 112, 123)
(59, 114, 123)
(59, 122, 123)
(59, 123, 145)
(60, 67, 77)
(60, 68, 70)
(60, 70, 85)
(60, 70, 131)
(60, 72, 123)
(60, 75, 87)
(60, 75, 97)
(60, 75, 120)
(60, 75, 125)
(60, 75, 127)
(60, 75, 147)
(60, 75, 150)
(60, 92, 123)
(60, 123, 145)
(61, 68, 70)
(61, 70, 85)
(61, 70, 131)
(61, 75, 120)
(61, 75, 150)
(61, 114, 123)
(61, 123, 156)
(62, 67, 97)
(62, 67, 151)
(62, 68, 70)
(62, 70, 85)
(62, 70, 131)
(62, 74, 118)
(63, 68, 70)
(63, 70, 85)
(63, 70, 131)
(63, 75, 120)
(63, 112, 123)
(63, 114, 123)
(63, 123, 145)
(64, 67, 97)
(64, 68, 70)
(64, 70, 85)
(64, 70, 131)
(65, 67, 97)
(65, 68, 70)
(65, 70, 85)
(65, 70, 131)
(66, 68, 70)
(66, 70, 85)
(66, 70, 131)
(66, 152, 155)
(67, 68, 70)
(67, 70, 85)
(67, 70, 131)
(67, 77, 156)
(67, 77, 158)
(67, 89, 152)
(67, 91, 152)
(67, 93, 97)
(67, 94, 152)
(67, 97, 100)
(67, 97, 107)
(67, 97, 110)
(67, 97, 117)
(67, 97, 127)
(67, 97, 129)
(67, 97, 139)
(67, 97, 141)
(67, 97, 147)
(67, 97, 156)
(67, 102, 141)
(67, 102, 147)
(67, 102, 156)
(67, 111, 153)
(67, 151, 156)
(68, 69, 70)
(68, 70, 71)
(68, 70, 73)
(68, 70, 75)
(68, 70, 77)
(68, 70, 78)
(68, 70, 79)
(68, 70, 80)
(68, 70, 81)
(68, 70, 82)
(68, 70, 83)
(68, 70, 84)
(68, 70, 85)
(68, 70, 86)
(68, 70, 87)
(68, 70, 89)
(68, 70, 90)
(68, 70, 93)
(68, 70, 94)
(68, 70, 95)
(68, 70, 96)
(68, 70, 99)
(68, 70, 100)
(68, 70, 101)
(68, 70, 103)
(68, 70, 104)
(68, 70, 105)
(68, 70, 106)
(68, 70, 108)
(68, 70, 109)
(68, 70, 110)
(68, 70, 113)
(68, 70, 115)
(68, 70, 116)
(68, 70, 117)
(68, 70, 118)
(68, 70, 119)
(68, 70, 120)
(68, 70, 121)
(68, 70, 124)
(68, 70, 125)
(68, 70, 127)
(68, 70, 129)
(68, 70, 131)
(68, 70, 133)
(68, 70, 135)
(68, 70, 136)
(68, 70, 137)
(68, 70, 139)
(68, 70, 141)
(68, 70, 142)
(68, 70, 143)
(68, 70, 146)
(68, 70, 147)
(68, 70, 148)
(68, 70, 149)
(68, 70, 150)
(68, 70, 153)
(68, 70, 154)
(68, 70, 155)
(68, 70, 156)
(68, 70, 157)
(68, 70, 158)
(68, 70, 159)
(68, 123, 145)
(69, 70, 85)
(69, 70, 131)
(69, 94, 101)
(70, 71, 73)
(70, 71, 83)
(70, 71, 85)
(70, 71, 90)
(70, 71, 94)
(70, 71, 100)
(70, 71, 106)
(70, 71, 108)
(70, 71, 115)
(70, 71, 117)
(70, 71, 119)
(70, 71, 120)
(70, 71, 129)
(70, 71, 130)
(70, 71, 131)
(70, 71, 134)
(70, 71, 135)
(70, 71, 141)
(70, 71, 143)
(70, 71, 147)
(70, 71, 150)
(70, 71, 152)
(70, 71, 153)
(70, 71, 155)
(70, 71, 156)
(70, 71, 158)
(70, 72, 73)
(70, 72, 85)
(70, 72, 106)
(70, 72, 108)
(70, 72, 117)
(70, 72, 131)
(70, 72, 141)
(70, 72, 147)
(70, 72, 153)
(70, 72, 156)
(70, 73, 85)
(70, 73, 92)
(70, 73, 129)
(70, 73, 130)
(70, 73, 131)
(70, 73, 140)
(70, 74, 85)
(70, 74, 131)
(70, 75, 85)
(70, 75, 108)
(70, 75, 131)
(70, 76, 85)
(70, 76, 131)
(70, 77, 85)
(70, 77, 131)
(70, 78, 85)
(70, 78, 131)
(70, 79, 85)
(70, 79, 120)
(70, 79, 131)
(70, 80, 85)
(70, 80, 131)
(70, 81, 85)
(70, 81, 131)
(70, 82, 85)
(70, 82, 131)
(70, 83, 85)
(70, 83, 131)
(70, 84, 85)
(70, 84, 131)
(70, 85, 86)
(70, 85, 87)
(70, 85, 88)
(70, 85, 89)
(70, 85, 90)
(70, 85, 91)
(70, 85, 92)
(70, 85, 93)
(70, 85, 94)
(70, 85, 95)
(70, 85, 96)
(70, 85, 97)
(70, 85, 98)
(70, 85, 99)
(70, 85, 100)
(70, 85, 101)
